ticker,company_name,sector,industry,price,market_cap,volume,avg_volume,dollar_volume,sec_sic,sec_sic_description,business_profile,identity_mismatch_score,identity_mismatch_note,business_substance_score,business_substance_label,business_substance_note,austrian_mispricing_score,hume_flow_potential_score,keynes_repricing_potential_score,relative_mispricing_score,asymmetry_score,data_confidence_score,data_confidence_label,data_confidence_explanation,long_term_investment_score,long_term_investment_label,long_term_investment_note,dcf_plausibility_score,expectation_gap_score,time_to_viability,time_to_viability_score,dcf_plausibility_note,dilution_pressure_score,survival_risk_score,catalyst_signal_score,narrative_trigger_score,filing_activity_score,catalyst_probability_score,volume_to_float,breakout_distance_60d,breakout_proximity_score,compression_5d_range,compression_5d_score,public_age_years_proxy,all_time_high,all_time_drawdown,recent_dynamism_score,zombie_decay_penalty,zombie_decay_label,zombie_decay_note,event_shock_score,event_shock_suspected_score,event_shock_detail_score,event_shock_penalty,thesis_break_risk_score,event_override_note,event_shock_label,event_shock_reason,event_shock_source_url,event_shock_confidence,reset_catalyst_watch,pricing_gap_factor,flow_factor,story_attention_factor,relative_value_factor,convexity_factor,trading_setup_factor,animal_spirits_factor,portfolio_viability_factor,business_substance_factor,sec_risk_penalty,accounting_quality_factor,factor_stack_note,repricing_sequence_score,raw_movement_score,movement_grade,movement_score,scooby_score,echo_penalty_total,small_cap_echo_penalty,low_price_echo_penalty,liquidity_echo_penalty,narrative_echo_penalty,distress_echo_penalty,echo_control_note,what_i_think,secondary_what_i_think,personal_signal_label,label_basis,setup_type,risk_posture,flow_state,viability_window,event_callouts,raw_setup_interpretation,raw_setup_note,thesis_integrity_label,thesis_integrity_note,final_rank_interpretation,raw_pre_flow_opportunity_score,pre_flow_opportunity_score,flow_confirmation_label,flow_confirmation_note,penalty_adjusted_score,sequence_interpretation,sequence_note,ranking_note,subsignal_tags,austrian_explanation,hume_explanation,keynes_explanation,relative_explanation,asymmetry_explanation
CETX,Cemtrex Inc. Common Stock,Technology,Electrical Products,0.5451,6062512.0,3039434.0,3310332.65,1656795.4734,1700.0,Construction - Special Trade Contractors,"SEC filing text describes construction, design-build, engineering, or controlled-environment agriculture services.",0.0,"SEC SIC identity agrees broadly: construction - special trade contractors sec filing text describes construction, design-build, engineering, or controlled-environment agriculture services. sec filing text describes construction, design-build, engineering, or controlled-environment agriculture services..",94.0,Operating Business Present,meaningful revenue scale; revenue matters versus market cap; cash supports real runway; asset base supports substance,69.3,55.3,48.3,72.2,59.0,100.0,very high confidence,"Evidence present: price, market cap, volume, average volume, dollar volume, company name, sector, industry, price history, SEC signal metadata, SEC business identity, accounting facts (9), event-shock scan, volume-to-float, share count proxy.",25.0,Not Long-Term Material Yet,"Long-term score blends accounting quality, portfolio viability, DCF plausibility, expectation gap, and data quality, then subtracts dilution/survival/event/zombie risk. Strengths: current ratio supports endurance, liabilities/assets look manageable, revenue is large versus market cap, cash cushion versus market cap. Main drags: stale public-company drag, reverse-split/dilution-cycle pattern. Guardrails: stale-company drag limits the label, catastrophic reset pattern blocks long-term treatment.",3,100.0,< 12 months,85,runway proxy=14.8 months; DCF plausibility=3/3; expectation gap=100. Business substance=94.0 (Operating Business Present). workable runway proxy; burn intensity looks manageable; real revenue exists; current ratio supports survival; liability load is manageable,64,10,50,35,39,34.9,0.4865101935662732,-0.9999999714216372,0.0,30.94459807594317,0.0,27.51,708350016.0,-0.9999999992304652,62.4,5.8,Some zombie drag,Age proxy=27.51 years; recent dynamism=62.4; raw stale penalty=18.0; dynamism offset=12.2.,38.0,18,38,0.0,45.0,"major_financing_or_warrants: financing/prospectus activity | 8-K text matched: reverse_split, major_financing_or_warrants",major_financing_or_warrants,"financing/prospectus activity | 8-K text matched: reverse_split, major_financing_or_warrants",https://www.sec.gov/Archives/edgar/data/1435064/000149315226026874/form8-k.htm,8k_text,False,86.5,47.1,43.5,100.0,75.4,40.0,56.0,74.0,94.0,15.9,98.0,"pricing_gap=86.5; flow=47.1; story=43.5; relative_value=100; convexity=75.4; trading_setup=40.0; animal_spirits=56.0; portfolio_viability=74.0; catalyst_probability=34.9; latent_necessity=20.0; sec_penalty=15.9; accounting=98.0; business_substance=94.0; identity_mismatch=0.0; animal_spirits_note=story-friendly sector; fresh filing/catalyst hook; small enough for reflexive attention; liquidity can transmit story; low nominal price, small modifier; portfolio_note=solid evidence record; institutionally visible dollar volume; very tiny capitalization; accounting_note=cash/market cap cushion, current ratio support, manageable liabilities/assets; business_substance_note=meaningful revenue scale; revenue matters versus market cap; cash supports real runway; asset base supports substance",172.9,72.3,B-,63.3,55.0,9.0,6.5,1.5,1.0,0.0,0.0,"Echo control reduces repeated evidence-family exposure; it does not delete Austrian, Hume, or Keynes signals. Biggest drags: small cap=6.5, low price=1.5, liquidity=1.0","High Signal, Red Flags",Adam Smith might like this,"High Signal, Red Flags",strict model label,Flow-first mover,Catastrophic reset cycle,Flow Confirmed,< 12 months,"callout: major_financing_or_warrants - major_financing_or_warrants: financing/prospectus activity | 8-K text matched: reverse_split, major_financing_or_warrants","Hume-heavy: money is moving, thesis is thinner","Hume is high by itself: money or volume is moving, but the engine does not see enough pricing-gap or story support yet. This may be movement without deep asymmetry.",No Major Thesis Break Flagged,"No configured thesis-breaking event is overriding the raw setup. This does not remove ordinary dilution, liquidity, or execution risk.",Mixed watchlist candidate,70.2,66.2,Flow Confirmed,"Money, volume, filing activity, or relative-flow evidence is already visible. This is less early, but more confirmed.",63.3,"Hume-heavy: money is moving, thesis is thinner","Hume is high by itself: money or volume is moving, but the engine does not see enough pricing-gap or story support yet. This may be movement without deep asymmetry.","Relative mispricing contributes to the rank. Asymmetry contributes to the rank. Data quality is strong enough to take the read more seriously. Factor stack: pricing_gap=86.5; flow=47.1; story=43.5; relative_value=100; convexity=75.4; trading_setup=40.0; animal_spirits=56.0; portfolio_viability=74.0; catalyst_probability=34.9; latent_necessity=20.0; sec_penalty=15.9; accounting=98.0; business_substance=94.0; identity_mismatch=0.0; animal_spirits_note=story-friendly sector; fresh filing/catalyst hook; small enough for reflexive attention; liquidity can transmit story; low nominal price, small modifier; portfolio_note=solid evidence record; institutionally visible dollar volume; very tiny capitalization; accounting_note=cash/market cap cushion, current ratio support, manageable liabilities/assets; business_substance_note=meaningful revenue scale; revenue matters versus market cap; cash supports real runway; asset base supports substance. Watch-outs: Zombie decay is active: Age proxy=27.51 years; recent dynamism=62.4; raw stale penalty=18.0; dynamism offset=12.2.",tech_narrative=20; tech_usefulness=70; narrative_evolution=20; ricardo_productivity=75; malthus_constraint=75; latent_necessity=20; boring_beneficiary,low-price distress; sub-dollar distress; very small capitalization; moderate dilution pressure; near 52-week low; deep 60-day drawdown; Malthus constraint exposure,strong relative dollar flow; modest filing activity pickup; enough liquidity for flow to matter,"narrative-friendly sector; animal spirits theme heat: story-friendly sector; fresh filing/catalyst hook; small enough for reflexive attention; liquidity can transmit story; low nominal price, small modifier; small float/market-cap reflexivity proxy; liquidity can move price; some narrative trigger potential; event/catalyst metadata",ticker lagging sector return; near lows despite sector membership; technology usefulness adjustment; Ricardo productivity adjustment; Malthus constraint adjustment; boring beneficiary: useful but under-narrated,tiny capitalization; sub-dollar convexity; movable liquidity; usefulness/productivity optionality; DCF plausibility plus expectation gap
TWAV,TaoWeave Inc. Common Stock,Technology,Computer Software: Programming Data Processing,1.61,5564400.0,53208219.0,6706146.55,85665232.59,7370.0,"Services-Computer Programming, Data Processing, Etc.",,0.0,"SEC SIC identity agrees broadly: services-computer programming, data processing, etc.  .",43.0,Thin Operating Footprint,token revenue footprint; revenue tiny versus market cap; cash supports real runway; asset base supports substance; negative operating cash flow with low revenue scale; net income nonnegative,56.0,97.6,43.5,69.3,51.1,100.0,very high confidence,"Evidence present: price, market cap, volume, average volume, dollar volume, company name, sector, industry, price history, SEC signal metadata, SEC business identity, accounting facts (9), event-shock scan, volume-to-float, share count proxy.",24.4,Not Long-Term Material Yet,"Long-term score blends accounting quality, portfolio viability, DCF plausibility, expectation gap, and data quality, then subtracts dilution/survival/event/zombie risk. Strengths: positive net income, current ratio supports endurance, liabilities/assets look manageable, cash cushion versus market cap, thin operating substance. Main drags: stale public-company drag, event shock, reverse-split/dilution-cycle pattern, thin operating footprint. Guardrails: stale-company drag limits the label, event shock caps long-term quality, broken thesis needs reset before long-term treatment, catastrophic reset pattern blocks long-term treatment, needs proof of operating business.",3,65.3,< 12 months,85,runway proxy=39.3 months; DCF plausibility=3/3; expectation gap=65.3. Business substance=43.0 (Thin Operating Footprint). comfortable runway proxy; burn intensity looks manageable; real revenue exists; current ratio supports survival; liability load is manageable,64,10,50,35,39,51.4,13.596170509504223,-0.9991990049680074,0.1,1.0931676492054183,0.0,30.93,396000.0,-0.9999959343433982,94.9,2.7,Some zombie drag,Age proxy=30.93 years; recent dynamism=94.9; raw stale penalty=18.0; dynamism offset=15.3.,48.0,18,48,16.799999999999997,80.0,"Old thesis broken, investigate: financing/prospectus activity | 8-K text matched: major_financing_or_warrants, partnership_or_customer_loss","Old thesis broken, investigate","financing/prospectus activity | 8-K text matched: major_financing_or_warrants, partnership_or_customer_loss",https://www.sec.gov/Archives/edgar/data/746210/000143774926019366/twav20260603_8k.htm,8k_text,True,79.5,89.3,43.7,63.4,67.2,66.3,46.0,67.0,43.0,15.9,88.0,"pricing_gap=79.5; flow=89.3; story=43.7; relative_value=63.4; convexity=67.2; trading_setup=66.3; animal_spirits=46.0; portfolio_viability=67.0; catalyst_probability=51.4; latent_necessity=20.0; sec_penalty=15.9; accounting=88.0; business_substance=43.0; identity_mismatch=0.0; animal_spirits_note=story-friendly sector; fresh filing/catalyst hook; small enough for reflexive attention; low nominal price, small modifier; portfolio_note=solid evidence record; institutionally visible dollar volume; very tiny capitalization; thin operating footprint; accounting_note=cash/market cap cushion, current ratio support, manageable liabilities/assets; business_substance_note=token revenue footprint; revenue tiny versus market cap; cash supports real runway; asset base supports substance; negative operating cash flow with low revenue scale; net income nonnegative",197.1,70.0,B-,61.1,50.0,8.9,5.5,0.0,3.4,0.0,0.0,"Echo control reduces repeated evidence-family exposure; it does not delete Austrian, Hume, or Keynes signals. Biggest drags: small cap=5.5, liquidity=3.4","Old thesis broken, investigate","High Signal, Red Flags","Old thesis broken, investigate",strict model label,Flow-first mover,Old thesis reset watch,Flow Confirmed,< 12 months,"thesis reset: Old thesis broken, investigate - Old thesis broken, investigate: financing/prospectus activity | 8-K text matched: major_financing_or_warrants, partnership_or_customer_loss","Hume-heavy: money is moving, thesis is thinner","Hume is high by itself: money or volume is moving, but the engine does not see enough pricing-gap or story support yet. This may be movement without deep asymmetry.",Reset Catalyst Watch,"Old thesis broken, investigate: financing/prospectus activity | 8-K text matched: major_financing_or_warrants, partnership_or_customer_loss",Mixed watchlist candidate,47.6,43.6,Flow Confirmed,"Money, volume, filing activity, or relative-flow evidence is already visible. This is less early, but more confirmed.",61.1,"Hume-heavy: money is moving, thesis is thinner","Hume is high by itself: money or volume is moving, but the engine does not see enough pricing-gap or story support yet. This may be movement without deep asymmetry.","Hume flow is visible, so money/volume may already be moving. Relative mispricing contributes to the rank. Asymmetry contributes to the rank. Data quality is strong enough to take the read more seriously. Watch-outs: Known event shock penalty is active: Old thesis broken, investigate: financing/prospectus activity | 8-K text matched: major_financing_or_warrants, partnership_or_customer_loss Major thesis-break risk: the old story may no longer be the right story. Zombie decay is active: Age proxy=30.93 years; recent dynamism=94.9; raw stale penalty=18.0; dynamism offset=15.3.",tech_narrative=20; tech_usefulness=70; narrative_evolution=20; ricardo_productivity=75; malthus_constraint=15; latent_necessity=20; boring_beneficiary,low-price distress; very small capitalization; moderate dilution pressure; near 52-week low; deep 60-day drawdown,volume acceleration; 20-day relative volume surge; recent price response; strong relative dollar flow; small ticker lagging active sector; modest filing activity pickup; enough liquidity for flow to matter,narrative-friendly sector; small float/market-cap reflexivity proxy; some narrative trigger potential; event/catalyst metadata; past explosive behavior,ticker lagging sector return; near lows despite sector membership; technology usefulness adjustment; Ricardo productivity adjustment; boring beneficiary: useful but under-narrated,tiny capitalization; low nominal price; usefulness/productivity optionality; prior explosive behavior; DCF plausibility plus expectation gap
ORKT,Orangekloud Technology Inc. Class A Ordinary Shares,Technology,Computer Software: Prepackaged Software,1.25,7299713.0,158409.0,158390.0,198011.25,7372.0,Services-Prepackaged Software,,0.0,SEC SIC identity agrees broadly: services-prepackaged software  .,84.0,Operating Business Present,some revenue scale; revenue matters versus market cap; cash supports real runway; asset base supports substance,39.8,67.4,32.1,44.9,55.4,100.0,very high confidence,"Evidence present: price, market cap, volume, average volume, dollar volume, company name, sector, industry, price history, SEC signal metadata, SEC business identity, accounting facts (9), event-shock scan, volume-to-float, share count proxy.",70.6,Long-Term Watchlist,"Long-term score blends accounting quality, portfolio viability, DCF plausibility, expectation gap, and data quality, then subtracts dilution/survival/event/zombie risk. Strengths: current ratio supports endurance, liabilities/assets look manageable, cash cushion versus market cap.",2,86.4,unknown,15,runway proxy=7.8 months; DCF plausibility=2/3; expectation gap=86.4. Business substance=84.0 (Operating Business Present). short but nonzero runway proxy; real revenue exists; current ratio supports survival; liability load is manageable; near-term belief/catalyst evidence,20,45,0,0,75,29.9,0.02712596675716704,-0.1677018500170928,83.2,0.4328358421402159,0.0,1.86,30.63999938964844,-0.9562663165773002,39.1,0.0,Fresh enough,Age proxy=1.86 years; recent dynamism=39.1; raw stale penalty=0.0; dynamism offset=8.8.,0.0,0,0,0.0,0.0,,none_detected,,,metadata_none,False,59.6,77.7,23.5,64.9,73.2,55.0,40.0,56.0,84.0,12.5,86.0,"pricing_gap=59.6; flow=77.7; story=23.5; relative_value=64.9; convexity=73.2; trading_setup=55.0; animal_spirits=40.0; portfolio_viability=56.0; catalyst_probability=29.9; latent_necessity=20.0; sec_penalty=12.5; accounting=86.0; business_substance=84.0; identity_mismatch=0.0; animal_spirits_note=story-friendly sector; small enough for reflexive attention; liquidity can transmit story; low nominal price, small modifier; portfolio_note=solid evidence record; very tiny capitalization; accounting_note=cash/market cap cushion, current ratio support, manageable liabilities/assets; business_substance_note=some revenue scale; revenue matters versus market cap; cash supports real runway; asset base supports substance",139.3,66.4,C+,59.7,54.6,6.7,5.3,0.0,1.3,0.0,0.0,"Echo control reduces repeated evidence-family exposure; it does not delete Austrian, Hume, or Keynes signals. Biggest drags: small cap=5.3, liquidity=1.3",Scrappy Doo,Adam Smith might like this,Scrappy Doo,best fledgling candidate in this batch; still verify risks,Flow-first mover,Clean enough to study,Flow Confirmed,unknown,No major event shock flagged,"Hume-heavy: money is moving, thesis is thinner","Hume is high by itself: money or volume is moving, but the engine does not see enough pricing-gap or story support yet. This may be movement without deep asymmetry.",No Major Thesis Break Flagged,"No configured thesis-breaking event is overriding the raw setup. This does not remove ordinary dilution, liquidity, or execution risk.",Mixed watchlist candidate,53.4,50.4,Flow Confirmed,"Money, volume, filing activity, or relative-flow evidence is already visible. This is less early, but more confirmed.",59.7,"Hume-heavy: money is moving, thesis is thinner","Hume is high by itself: money or volume is moving, but the engine does not see enough pricing-gap or story support yet. This may be movement without deep asymmetry.","Hume flow is visible, so money/volume may already be moving. Asymmetry contributes to the rank. Data quality is strong enough to take the read more seriously. Factor stack: pricing_gap=59.6; flow=77.7; story=23.5; relative_value=64.9; convexity=73.2; trading_setup=55.0; animal_spirits=40.0; portfolio_viability=56.0; catalyst_probability=29.9; latent_necessity=20.0; sec_penalty=12.5; accounting=86.0; business_substance=84.0; identity_mismatch=0.0; animal_spirits_note=story-friendly sector; small enough for reflexive attention; liquidity can transmit story; low nominal price, small modifier; portfolio_note=solid evidence record; very tiny capitalization; accounting_note=cash/market cap cushion, current ratio support, manageable liabilities/assets; business_substance_note=some revenue scale; revenue matters versus market cap; cash supports real runway; asset base supports substance. Watch-outs: Relative mispricing is weak, so the stock may not look unusually overlooked versus context.",tech_narrative=20; tech_usefulness=70; narrative_evolution=20; ricardo_productivity=75; malthus_constraint=15; latent_necessity=20; boring_beneficiary,low-price distress; very small capitalization; survival-risk proxy,60-day relative volume pickup; recent price response; ticker improving versus sector median; filing activity spike,narrative-friendly sector; small float/market-cap reflexivity proxy; liquidity can move price,near lows despite sector membership; technology usefulness adjustment; Ricardo productivity adjustment; boring beneficiary: useful but under-narrated,tiny capitalization; low nominal price; movable liquidity; usefulness/productivity optionality; DCF plausibility plus expectation gap
CGTL,Creative Global Technology Holdings Limited Class A Ordinary Shares,Technology,Retail: Computer Software & Peripheral Equipment,0.3588,9230130.0,353800.0,7763600.0,126943.44,5045.0,Wholesale-Computers & Peripheral Equipment & Software,,0.0,SEC SIC identity agrees broadly: wholesale-computers & peripheral equipment & software  .,79.0,Operating Business Present,meaningful revenue scale; revenue matters versus market cap; cash base is very thin; asset base supports substance,59.1,26.2,31.5,65.1,45.6,100.0,very high confidence,"Evidence present: price, market cap, volume, average volume, dollar volume, company name, sector, industry, price history, SEC signal metadata, SEC business identity, accounting facts (9), event-shock scan, volume-to-float, share count proxy.",65.8,Long-Term Watchlist,"Long-term score blends accounting quality, portfolio viability, DCF plausibility, expectation gap, and data quality, then subtracts dilution/survival/event/zombie risk. Strengths: current ratio supports endurance, liabilities/assets look manageable, revenue is large versus market cap.",1,70.9,unknown,15,runway proxy=0.5 months; DCF plausibility=1/3; expectation gap=70.9. Business substance=79.0 (Operating Business Present). runway proxy under 6 months; real revenue exists; current ratio supports survival; liability load is manageable; operating substance supports belief,20,25,0,0,46,17.0,0.015011396441730494,-0.7829411897114813,21.7,1.3929540523285184,0.0,1.52,9.289999961853027,-0.960279871974612,50.5,0.0,Fresh enough,Age proxy=1.52 years; recent dynamism=50.5; raw stale penalty=0.0; dynamism offset=10.2.,0.0,0,0,0.0,0.0,,none_detected,,,metadata_none,False,79.1,25.0,21.0,78.1,67.4,15.3,40.0,56.0,79.0,8.9,84.0,"pricing_gap=79.1; flow=25.0; story=21.0; relative_value=78.1; convexity=67.4; trading_setup=15.3; animal_spirits=40.0; portfolio_viability=56.0; catalyst_probability=17.0; latent_necessity=20.0; sec_penalty=8.9; accounting=84.0; business_substance=79.0; identity_mismatch=0.0; animal_spirits_note=story-friendly sector; small enough for reflexive attention; liquidity can transmit story; low nominal price, small modifier; portfolio_note=solid evidence record; very tiny capitalization; accounting_note=current ratio support, manageable liabilities/assets, revenue/market cap support; business_substance_note=meaningful revenue scale; revenue matters versus market cap; cash base is very thin; asset base supports substance",116.8,60.3,C,53.3,50.8,7.0,5.7,1.3,0.0,0.0,0.0,"Echo control reduces repeated evidence-family exposure; it does not delete Austrian, Hume, or Keynes signals. Biggest drags: small cap=5.7, low price=1.3","Long-Term Clue, Slow Fuse",Pre-Flow Sleeper,"Long-Term Clue, Slow Fuse",strict model label,Pricing gap waiting on volume,Clean enough to study,Pre-Flow Setup,unknown,No major event shock flagged,Incomplete setup: needs more evidence,The three theory signals do not line up cleanly yet. Treat it as incomplete and look for the missing piece.,No Major Thesis Break Flagged,"No configured thesis-breaking event is overriding the raw setup. This does not remove ordinary dilution, liquidity, or execution risk.",Pre-flow watchlist candidate,60.0,56.9,Pre-Flow Setup,"The setup has pricing/story/asymmetry ingredients, but money has not arrived yet. This can be early, stagnant, or wrong.",53.3,Incomplete setup: needs more evidence,The three theory signals do not line up cleanly yet. Treat it as incomplete and look for the missing piece.,"Relative mispricing contributes to the rank. Data quality is strong enough to take the read more seriously. Factor stack: pricing_gap=79.1; flow=25.0; story=21.0; relative_value=78.1; convexity=67.4; trading_setup=15.3; animal_spirits=40.0; portfolio_viability=56.0; catalyst_probability=17.0; latent_necessity=20.0; sec_penalty=8.9; accounting=84.0; business_substance=79.0; identity_mismatch=0.0; animal_spirits_note=story-friendly sector; small enough for reflexive attention; liquidity can transmit story; low nominal price, small modifier; portfolio_note=solid evidence record; very tiny capitalization; accounting_note=current ratio support, manageable liabilities/assets, revenue/market cap support; business_substance_note=meaningful revenue scale; revenue matters versus market cap; cash base is very thin; asset base supports substance. Watch-outs: Hume flow is quiet, so movement is not confirmed yet. Asymmetry is weak, so the setup may be less 10-bagger-shaped.",tech_narrative=20; tech_usefulness=70; narrative_evolution=20; ricardo_productivity=75; malthus_constraint=15; latent_necessity=20; boring_beneficiary,low-price distress; sub-dollar distress; very small capitalization; near 52-week low; deep 60-day drawdown,recent price response; modest filing activity pickup,narrative-friendly sector; small float/market-cap reflexivity proxy; liquidity can move price,ticker lagging sector return; near lows despite sector membership; technology usefulness adjustment; Ricardo productivity adjustment; boring beneficiary: useful but under-narrated,tiny capitalization; sub-dollar convexity; movable liquidity; usefulness/productivity optionality
FGI,FGI Industries Ltd. Ordinary Shares,Industrials,Industrial Specialties,6.0,11587626.0,22938.0,652458.2,137628.0,3430.0,"Heating Equip, Except Elec & Warm Air; & Plumbing Fixtures","SEC filing text describes construction, design-build, engineering, or controlled-environment agriculture services.",0.0,"SEC SIC identity agrees broadly: heating equip, except elec & warm air; & plumbing fixtures sec filing text describes construction, design-build, engineering, or controlled-environment agriculture services. sec filing text describes construction, design-build, engineering, or controlled-environment agriculture services..",94.0,Operating Business Present,meaningful revenue scale; revenue matters versus market cap; cash supports real runway; asset base supports substance,42.0,35.6,51.0,45.3,40.1,100.0,very high confidence,"Evidence present: price, market cap, volume, average volume, dollar volume, company name, sector, industry, price history, SEC signal metadata, SEC business identity, accounting facts (9), event-shock scan, volume-to-float, share count proxy.",66.4,Long-Term Watchlist,"Long-term score blends accounting quality, portfolio viability, DCF plausibility, expectation gap, and data quality, then subtracts dilution/survival/event/zombie risk. Strengths: revenue is large versus market cap.",3,80.5,< 12 months,85,runway proxy=99.5 months; DCF plausibility=3/3; expectation gap=80.5. Business substance=94.0 (Operating Business Present). comfortable runway proxy; burn intensity looks manageable; real revenue exists; current ratio supports survival; near-term belief/catalyst evidence,12,40,60,55,63,43.9,0.011943024618625557,-0.5245641795238263,47.5,0.3599999745686849,0.0,4.36,20.049999237060547,-0.7007481182887249,30.9,0.0,Old but not punished,Age proxy=4.36 years; recent dynamism=30.9; raw stale penalty=3.5; dynamism offset=7.7.,28.9,24,14,0.0,15.0,routine_auditor_change: recent 8-K cluster | 8-K text matched: routine_auditor_change,routine_auditor_change,recent 8-K cluster | 8-K text matched: routine_auditor_change,https://www.sec.gov/Archives/edgar/data/1864943/000162828026026841/fgi-20260420.htm,8k_text,False,61.7,32.8,50.1,73.8,54.1,22.3,52.0,66.0,94.0,9.8,62.0,pricing_gap=61.7; flow=32.8; story=50.1; relative_value=73.8; convexity=54.1; trading_setup=22.3; animal_spirits=52.0; portfolio_viability=66.0; catalyst_probability=43.9; latent_necessity=20.0; sec_penalty=9.8; accounting=62.0; business_substance=94.0; identity_mismatch=0.0; animal_spirits_note=story-friendly sector; fresh filing/catalyst hook; small enough for reflexive attention; liquidity can transmit story; portfolio_note=solid evidence record; accounting_note=revenue/market cap support; business_substance_note=meaningful revenue scale; revenue matters versus market cap; cash supports real runway; asset base supports substance,128.6,57.6,C,52.7,49.9,4.9,4.9,0.0,0.0,0.0,0.0,"Echo control reduces repeated evidence-family exposure; it does not delete Austrian, Hume, or Keynes signals. Biggest drags: small cap=4.9","Long-Term Clue, Slow Fuse",Pre-Flow Sleeper,"Long-Term Clue, Slow Fuse",strict model label,Incomplete setup,Clean enough to study,Early Flow Watch,< 12 months,callout: routine_auditor_change - routine_auditor_change: recent 8-K cluster | 8-K text matched: routine_auditor_change,Incomplete setup: needs more evidence,The three theory signals do not line up cleanly yet. Treat it as incomplete and look for the missing piece.,No Major Thesis Break Flagged,"No configured thesis-breaking event is overriding the raw setup. This does not remove ordinary dilution, liquidity, or execution risk.",Low-priority or incomplete setup,56.9,54.7,Early Flow Watch,"Some flow evidence exists, but it is not strong enough to call confirmed. Watch for volume expansion.",52.7,Incomplete setup: needs more evidence,The three theory signals do not line up cleanly yet. Treat it as incomplete and look for the missing piece.,"Data quality is strong enough to take the read more seriously. Factor stack: pricing_gap=61.7; flow=32.8; story=50.1; relative_value=73.8; convexity=54.1; trading_setup=22.3; animal_spirits=52.0; portfolio_viability=66.0; catalyst_probability=43.9; latent_necessity=20.0; sec_penalty=9.8; accounting=62.0; business_substance=94.0; identity_mismatch=0.0; animal_spirits_note=story-friendly sector; fresh filing/catalyst hook; small enough for reflexive attention; liquidity can transmit story; portfolio_note=solid evidence record; accounting_note=revenue/market cap support; business_substance_note=meaningful revenue scale; revenue matters versus market cap; cash supports real runway; asset base supports substance. Watch-outs: Relative mispricing is weak, so the stock may not look unusually overlooked versus context. Asymmetry is weak, so the setup may be less 10-bagger-shaped.",tech_narrative=20; tech_usefulness=70; narrative_evolution=20; ricardo_productivity=75; malthus_constraint=75; latent_necessity=20; boring_beneficiary,very small capitalization; survival-risk proxy; near 52-week low; Malthus constraint exposure,ticker improving versus sector median; filing activity spike,narrative-friendly sector; animal spirits theme heat: story-friendly sector; fresh filing/catalyst hook; small enough for reflexive attention; liquidity can transmit story; small float/market-cap reflexivity proxy; liquidity can move price; some narrative trigger potential; event/catalyst metadata,near lows despite sector membership; technology usefulness adjustment; Ricardo productivity adjustment; Malthus constraint adjustment; boring beneficiary: useful but under-narrated,tiny capitalization; movable liquidity; usefulness/productivity optionality; DCF plausibility plus expectation gap
